t,LDV
0.0013515,4.39702453613281e-05
0.0013516,2.56003112792969e-05
0.0013517,3.7001708984375e-05
0.0013518,4.40440979003906e-05
0.0013519,4.00048522949219e-05
0.001352,4.00196838378906e-05
0.0013521,5.84879455566406e-05
0.0013522,3.77833862304688e-05
0.0013523,3.44283142089844e-05
0.0013524,4.05111083984375e-05
0.0013525,4.68258361816406e-05
0.0013526,3.59845886230469e-05
0.0013527,2.16107788085938e-05
0.0013528,3.22652587890625e-05
0.0013529,3.39263000488281e-05
0.001353,3.33779296875e-05
0.0013531,4.73127136230469e-05
0.0013532,4.46990661621094e-05
0.0013533,3.09926452636719e-05
0.0013534,2.52198486328125e-05
