t,V10,V25,V50,V75,V100,V125,V150,V175,V200
0.0003328,3.03311157226562e-05,-2.30300903320313e-06,-1.66152954101563e-06,-8.699951171875e-06,-5.60150146484375e-07,-3.449462890625e-05,-5.35685729980469e-05,-5.44003295898437e-05,-6.08717346191406e-05
0.0003329,1.23748779296875e-05,1.77110290527344e-05,-9.50088500976563e-06,-1.0250244140625e-05,-4.35360717773438e-05,-5.92544555664062e-05,-0.000101705627441406,-0.000124763336181641,-0.000112995758056641
0.000333,1.18197631835938e-05,2.40863037109375e-05,7.13150024414063e-06,-1.728515625e-05,-6.1199951171875e-05,-6.31877136230469e-05,-0.000123993377685547,-0.000156575927734375,-0.000157658538818359
0.0003331,9.91546630859375e-06,2.47065734863281e-05,-1.92912292480469e-05,-2.72720336914062e-05,-7.42060852050781e-05,-8.55302429199219e-05,-0.000123013000488281,-0.000127281036376953,-0.000178462219238281
0.0003332,2.04820251464844e-05,2.51124572753906e-05,-1.40234375e-05,-3.56793212890625e-05,-8.69229125976562e-05,-9.1217041015625e-05,-0.000141901397705078,-0.000159698638916016,-0.000196592407226562
0.0003333,9.849853515625e-06,8.7738037109375e-06,-1.79307556152344e-05,-2.99578857421875e-05,-7.03996276855469e-05,-7.8133544921875e-05,-0.000145721282958984,-0.000165111999511719,-0.000192546997070312
0.0003334,-6.021728515625e-06,-5.16326904296875e-06,-2.55810546875e-05,-2.13609313964844e-05,-6.24761962890625e-05,-0.000132923583984375,-0.000173365783691406,-0.000177828674316406,-0.000222312316894531
0.0003335,2.67367553710938e-05,-3.27397155761719e-05,-1.54490661621094e-05,-7.43560791015625e-05,-7.68354797363281e-05,-0.000147680358886719,-0.000207635192871094,-0.000199165954589844,-0.000233708343505859
0.0003336,3.86189270019531e-05,-1.25352478027344e-05,-3.20884704589844e-05,-5.97195434570313e-05,-8.019775390625e-05,-0.000134136199951172,-0.000192295227050781,-0.000216402893066406,-0.000260062713623047
0.0003337,2.77481079101562e-06,5.26214599609375e-06,-3.40144348144531e-05,-6.59507751464844e-05,-9.6607666015625e-05,-0.000136453399658203,-0.000150147705078125,-0.000210826873779297,-0.000248095855712891
0.0003338,1.56126403808594e-05,1.56852722167969e-05,-1.83070373535156e-05,-2.90614318847656e-05,-6.07115173339844e-05,-0.000100726165771484,-0.000142142181396484,-0.000156777038574219,-0.000180892181396484
0.0003339,2.38983154296875e-06,1.22744750976562e-05,1.814697265625e-05,7.24807739257812e-06,2.13577270507813e-06,-3.22767639160156e-05,-5.09812927246094e-05,-5.40017700195313e-05,-9.47297668457031e-05
0.000334,1.84739685058594e-05,3.74177551269531e-05,3.6649169921875e-05,6.51301574707031e-05,6.80120849609375e-05,5.65232849121094e-05,6.8133544921875e-06,3.98883056640625e-05,3.62789916992188e-05
0.0003341,6.33926391601563e-06,4.54983520507813e-05,0.000108294830322266,7.54493713378906e-05,0.000112478485107422,0.00010503662109375,6.86322021484375e-05,0.000107161407470703,0.000101021118164062
0.0003342,3.69967651367187e-05,7.70431518554688e-05,6.97842407226563e-05,8.76548767089844e-05,0.000113708343505859,0.000125719909667969,0.00012889404296875,0.000159813690185547,0.00016895751953125
0.0003343,3.6337890625e-05,3.28695678710937e-05,9.01820373535156e-05,0.000107770385742188,0.000146991271972656,0.000174678802490234,0.00016483642578125,0.000202712707519531,0.000202893524169922
0.0003344,2.85142517089844e-05,4.08561706542969e-05,8.70877075195313e-05,0.000103518371582031,0.000144000701904297,0.000166383056640625,0.000126362457275391,0.000189226226806641,0.000198537445068359
0.0003345,1.61624145507813e-05,5.41035461425781e-05,9.93550109863281e-05,0.000107079162597656,0.000136869354248047,0.000129443054199219,0.000132409973144531,0.000168169097900391,0.000167214660644531
0.0003346,2.46368408203125e-05,5.33860778808594e-05,7.92671203613281e-05,8.29698181152344e-05,0.000123305206298828,0.000149918823242187,0.000110008392333984,0.000157982177734375,0.000156051330566406
0.0003347,5.27413940429688e-05,6.29318237304687e-05,5.23956298828125e-05,7.88021850585938e-05,0.000111206207275391,0.000107499542236328,8.00447082519531e-05,0.000127866363525391,0.000133060302734375
0.0003348,3.46121215820313e-05,3.09024047851563e-05,6.20797729492187e-05,6.60653686523438e-05,6.23228454589844e-05,5.57701110839844e-05,3.11776733398438e-05,4.88987731933594e-05,7.22996520996094e-05
0.0003349,7.730712890625e-06,1.12605285644531e-05,2.44015502929688e-05,3.34805297851563e-05,1.54330444335937e-05,5.05111694335938e-06,-1.62057495117188e-05,-2.7689208984375e-05,-1.17767333984375e-05
0.000335,2.05833435058594e-05,6.96304321289063e-06,1.68869018554688e-06,-1.97331237792969e-05,-1.26681518554688e-05,-2.87844848632812e-05,-6.35499572753906e-05,-8.89874267578125e-05,-8.35804748535156e-05
0.0003351,2.0079345703125e-05,1.66323852539062e-05,-3.6376953125e-07,-3.33004760742188e-05,-3.7637939453125e-05,-6.63420104980469e-05,-0.000118468017578125,-0.000106303253173828,-0.000136733093261719
0.0003352,2.62460327148438e-05,-8.82415771484375e-07,-8.7371826171875e-07,-2.392333984375e-05,-2.77685546875e-05,-6.24147033691406e-05,-0.000100904541015625,-0.000107945861816406,-0.000124330139160156
0.0003353,1.11456298828125e-05,6.021728515625e-06,-3.9117431640625e-06,-2.95558166503906e-05,-2.89414978027344e-05,-5.59025573730469e-05,-9.86494445800781e-05,-0.000110035247802734,-0.00011271728515625
0.0003354,2.45585632324219e-05,2.06234741210938e-05,3.425048828125e-05,7.38021850585937e-06,5.02151489257812e-06,-2.52015686035156e-05,-8.00601196289063e-05,-6.89613342285156e-05,-8.48570251464844e-05
0.0003355,2.39048767089844e-05,2.21841430664062e-05,4.94573974609375e-05,4.0313720703125e-06,2.97354125976562e-05,-2.58331298828125e-06,-2.07427978515625e-05,-3.30563354492188e-05,-4.45376586914063e-05
0.0003356,3.24935913085937e-05,1.96858215332031e-05,2.48995971679687e-05,2.45716857910156e-05,4.3133544921875e-06,-4.38827514648438e-06,3.47946166992188e-06,-5.06773376464844e-05,-4.94186401367188e-05
0.0003357,3.2489013671875e-05,3.08186340332031e-05,2.84129333496094e-05,1.12728881835937e-05,-1.19003295898437e-05,-4.05935668945313e-05,-6.68304443359375e-05,-7.47055053710938e-05,-6.98234558105469e-05
0.0003358,2.64433288574219e-05,4.67498779296875e-06,-1.25068664550781e-05,-2.04940795898437e-05,-4.03012084960937e-05,-5.53472900390625e-05,-9.89646911621094e-05,-7.24606323242188e-05,-0.000109563293457031
0.0003359,2.81166076660156e-05,1.82998657226563e-06,5.58624267578125e-07,3.84521484375e-07,-2.13160705566406e-05,-4.2911376953125e-05,-7.82389831542969e-05,-0.000102139739990234,-0.000117523498535156
0.000336,3.1256103515625e-06,4.36920166015625e-05,2.72166442871094e-05,1.78041076660156e-05,1.65640258789062e-05,-1.85873413085938e-05,-2.70549011230469e-05,-5.34091186523438e-05,-5.26399230957031e-05
0.0003361,3.71246337890625e-07,1.41838073730469e-05,3.04490661621094e-05,1.8184814453125e-05,4.44525146484375e-05,3.50570678710937e-05,1.1968994140625e-06,-1.03326416015625e-05,1.063232421875e-05
0.0003362,3.948974609375e-05,2.84976196289063e-05,6.88899230957031e-05,6.52720642089844e-05,8.59883117675781e-05,8.29977416992187e-05,4.60173034667969e-05,5.99470520019531e-05,5.86431884765625e-05
0.0003363,2.22909545898438e-05,4.13082885742188e-05,7.78651428222656e-05,7.14646911621094e-05,6.84230041503906e-05,9.28836059570313e-05,7.89073181152344e-05,9.46255493164063e-05,0.000105991363525391
0.0003364,4.238525390625e-05,5.88529968261719e-05,7.24594116210938e-05,7.778564453125e-05,6.92112731933594e-05,6.35368347167969e-05,6.31214904785156e-05,7.60850524902344e-05,6.30119323730469e-05
0.0003365,3.56878662109375e-05,3.92556762695313e-05,4.69265747070313e-05,5.31491088867187e-05,6.58560180664063e-05,5.36076354980469e-05,6.95716857910156e-05,2.27751159667969e-05,3.43391418457031e-05
0.0003366,4.25277709960937e-05,1.98478698730469e-05,3.64500427246094e-05,4.00672912597656e-05,3.87319946289063e-05,5.28933715820312e-05,3.27131652832031e-05,3.33755493164063e-05,4.46817016601563e-05
0.0003367,1.12249755859375e-05,1.37149047851563e-05,4.76683044433594e-05,5.32902526855469e-05,5.50424194335938e-05,4.79336547851562e-05,3.0968017578125e-05,3.41465759277344e-05,5.69290161132812e-05
0.0003368,2.76974487304688e-05,4.78749084472656e-05,7.90374755859375e-05,8.41215515136719e-05,9.21760559082031e-05,8.84559631347656e-05,8.39601135253906e-05,9.66520690917969e-05,0.000100283813476563
0.0003369,2.36628723144531e-05,6.75277709960938e-05,6.27102661132812e-05,0.000106232147216797,0.000114876861572266,0.000119993438720703,0.000111495819091797,0.000172804412841797,0.000175433044433594
0.000337,1.46456909179688e-05,7.51214599609375e-05,8.78337097167969e-05,0.000127907562255859,0.000161186370849609,0.000188871765136719,0.000182733612060547,0.00021095458984375,0.000245062103271484
0.0003371,4.14642333984375e-05,5.06919860839844e-05,0.000133319854736328,0.000170248107910156,0.000206595764160156,0.000216964874267578,0.000220319061279297,0.000260535888671875,0.000282949066162109
0.0003372,3.78036499023438e-05,5.28608703613281e-05,0.000117560119628906,0.000167165679931641,0.00021023681640625,0.000216590881347656,0.000213199157714844,0.000263587493896484,0.000292444610595703
0.0003373,4.40681457519531e-05,6.85203552246094e-05,8.80982971191406e-05,0.000164243316650391,0.000203849182128906,0.000204290161132813,0.000234879455566406,0.000249846801757813,0.000288928527832031
0.0003374,3.16436767578125e-05,6.22050476074219e-05,0.000120923156738281,0.000132774353027344,0.000182069854736328,0.000213344573974609,0.000183369140625,0.0002516357421875,0.000274607238769531
0.0003375,1.70478820800781e-05,5.90414428710938e-05,9.32931518554687e-05,0.000148481750488281,0.0001464501953125,0.000170527496337891,0.000173014068603516,0.0002141552734375,0.000212685699462891
0.0003376,5.9434814453125e-05,6.44393920898438e-05,8.50001525878906e-05,0.000119839630126953,0.000127570037841797,0.00015116943359375,0.0001631005859375,0.000169506378173828,0.000176416931152344
0.0003377,2.36264038085937e-05,4.54173278808594e-05,8.04888916015625e-05,9.32597351074219e-05,9.80068969726562e-05,0.000113101196289063,9.44020080566406e-05,0.000127955322265625,0.000177490081787109
0.0003378,3.1102294921875e-05,4.44862365722656e-05,5.2005615234375e-05,9.56169128417969e-05,9.41719055175781e-05,0.000100110626220703,9.36381530761719e-05,9.28172302246094e-05,9.4464111328125e-05
0.0003379,1.01681518554688e-05,2.8690185546875e-05,4.35075378417969e-05,5.90092468261719e-05,6.9287109375e-05,7.42085266113281e-05,5.30088806152344e-05,5.91062927246094e-05,7.82839965820312e-05
0.000338,2.8985595703125e-05,5.74421691894531e-05,5.2459716796875e-05,4.88389587402344e-05,5.11302185058594e-05,1.55117797851563e-05,6.46087646484375e-06,1.977783203125e-05,1.00827026367188e-05
0.0003381,2.45294189453125e-05,2.19195556640625e-05,2.11273193359375e-05,2.54167175292969e-05,3.3642578125e-06,-2.13040161132812e-05,-3.59854125976563e-05,-5.59391784667969e-05,-5.02702331542969e-05
0.0003382,3.97639465332031e-05,1.51947021484375e-06,-3.4967041015625e-06,-3.54244995117187e-05,-3.64781188964844e-05,-4.53425598144531e-05,-8.13470458984375e-05,-0.000117226104736328,-0.000124144134521484
0.0003383,2.27890014648438e-05,1.71928405761719e-05,7.93121337890625e-06,-2.419189453125e-05,-5.71269226074219e-05,-7.5238037109375e-05,-0.000127401733398438,-0.000128202667236328,-0.000153905792236328
0.0003384,2.40463256835938e-06,-1.36430358886719e-05,-9.87106323242187e-06,-1.96452331542969e-05,-4.70854187011719e-05,-6.60684204101563e-05,-0.000107645721435547,-0.000136006622314453,-0.000148131561279297
0.0003385,2.19270324707031e-05,1.19999694824219e-05,1.446533203125e-07,-4.19956970214844e-05,-2.64878845214844e-05,-7.96296691894531e-05,-9.65704345703125e-05,-0.000129942932128906,-0.000158372344970703
0.0003386,1.01863098144531e-05,5.97000122070312e-06,2.96324157714844e-05,5.224609375e-07,-3.13375854492187e-05,-6.39146423339844e-05,-8.77468872070313e-05,-0.000107140197753906,-0.000107458190917969
0.0003387,2.49667358398438e-05,1.18533325195313e-05,1.83868408203125e-06,-1.18959045410156e-05,-3.46772766113281e-05,-7.59379577636719e-05,-9.28535461425781e-05,-0.000119937744140625,-0.000125833129882812
0.0003388,1.11384582519531e-05,1.99656677246094e-05,-2.27598571777344e-05,-3.49343872070313e-05,-5.30381774902344e-05,-7.90762329101563e-05,-0.000111785888671875,-0.000129545135498047,-0.000173572387695312
0.0003389,2.01768493652344e-05,-2.35305786132812e-06,-9.98931884765625e-06,-1.67292785644531e-05,-3.85331726074219e-05,-9.41513061523438e-05,-0.000154312133789062,-0.000161673278808594,-0.000175816802978516
0.000339,8.52325439453125e-06,-1.16952514648438e-05,1.73486328125e-05,-7.87490844726563e-06,-4.59742736816406e-05,-7.33219909667969e-05,-0.000100557708740234,-0.000125926666259766,-0.000154221649169922
0.0003391,1.24851989746094e-05,1.58399963378906e-05,-3.4722900390625e-06,-4.33950805664062e-05,-3.5625e-05,-5.9842529296875e-05,-7.25337219238281e-05,-9.99287414550781e-05,-8.91656494140625e-05
0.0003392,-3.01055908203125e-07,2.27680969238281e-05,1.38076782226563e-06,8.51425170898437e-06,1.95480346679688e-06,2.76759338378906e-05,-5.70639038085937e-05,-7.57662963867187e-05,-5.23927307128906e-05
0.0003393,3.89866638183594e-05,3.02020263671875e-05,3.06036376953125e-05,-4.64935302734375e-07,1.76945495605469e-05,1.85612487792969e-05,-1.99368286132812e-05,-8.02978515625e-06,-4.23455810546875e-05
0.0003394,3.41215515136719e-05,1.83512878417969e-05,4.02967834472656e-05,3.39306640625e-05,3.14071655273438e-05,-1.77757263183594e-05,-2.89710998535156e-05,-1.475341796875e-05,-3.10096740722656e-05
0.0003395,1.39469909667969e-05,3.02714538574219e-05,2.39247131347656e-05,2.29692077636719e-05,1.93257141113281e-05,-2.00010681152344e-05,-4.20135498046875e-05,-4.94168090820313e-05,-6.97148132324219e-05
0.0003396,-1.80084228515625e-06,9.22210693359375e-06,2.5994873046875e-05,-1.55131530761719e-05,3.05770874023438e-06,-6.15248107910156e-05,-7.503662109375e-05,-9.72573852539062e-05,-9.37071228027344e-05
0.0003397,2.369384765625e-06,1.916748046875e-05,2.76541137695313e-05,-9.17755126953125e-06,-1.27255249023437e-05,-6.953369140625e-05,-9.48487854003906e-05,-8.31346130371094e-05,-0.000122999267578125
0.0003398,1.99879455566406e-05,2.2335205078125e-05,2.18594360351563e-05,3.194091796875e-05,-7.92892456054688e-06,-2.73085021972656e-05,-6.84239196777344e-05,-5.80690002441406e-05,-7.47918701171875e-05
0.0003399,3.87422180175781e-05,4.08010864257812e-05,2.99604797363281e-05,5.71360778808594e-05,1.08348083496094e-05,2.86079406738281e-05,2.37059020996094e-05,-5.46951293945312e-06,-3.59695434570312e-06
0.00034,3.47743225097656e-05,3.91571044921875e-05,5.91047668457031e-05,7.29570007324219e-05,9.18629455566406e-05,8.07281494140625e-05,5.03849792480469e-05,8.51383972167969e-05,6.45417785644531e-05
0.0003401,3.82177734375e-05,5.36228942871094e-05,7.44143676757813e-05,0.000103020935058594,9.76576232910156e-05,0.00010796142578125,7.53953552246094e-05,0.000120873718261719,0.000121606903076172
0.0003402,3.41038513183594e-05,1.73699951171875e-05,7.41944885253906e-05,7.38526916503906e-05,9.10911560058594e-05,9.59336853027344e-05,5.0257568359375e-05,7.2064208984375e-05,0.000124772796630859
0.0003403,2.73870849609375e-05,4.17320251464844e-05,5.31590270996094e-05,3.75129699707031e-05,4.98779296875e-05,4.60122680664063e-05,4.08905029296875e-05,3.83003234863281e-05,5.53131103515625e-05
0.0003404,2.62020874023437e-05,1.35708618164063e-05,6.15896606445313e-05,3.06243896484375e-05,2.66590881347656e-05,3.1048583984375e-05,1.25213623046875e-06,-1.10069274902344e-05,8.25653076171875e-07
0.0003405,2.82662963867188e-05,1.80555725097656e-05,6.7254638671875e-06,3.82095336914063e-05,3.645751953125e-05,-1.32218933105469e-05,-1.30915832519531e-05,-2.72976684570313e-05,-2.86534118652344e-05
0.0003406,2.17982482910156e-05,3.61672973632813e-05,3.62794494628906e-05,4.16273498535156e-05,4.58326721191406e-05,3.96612548828125e-05,1.9473876953125e-05,1.48582458496094e-05,-4.22698974609375e-06
0.0003407,1.89926147460937e-06,5.81768798828125e-05,6.06007385253906e-05,5.51773071289063e-05,6.12786865234375e-05,8.53170776367188e-05,8.0867919921875e-05,6.96035766601562e-05,8.41549682617187e-05
0.0003408,2.88815307617187e-05,5.29121398925781e-05,7.41061401367187e-05,0.000106902008056641,0.000120077209472656,0.000101173095703125,0.000120567932128906,0.0001318603515625,0.000166108856201172
0.0003409,3.35115051269531e-05,4.72648620605469e-05,7.28530883789062e-05,0.000107117614746094,0.000109889984130859,0.000133122406005859,0.000133491363525391,0.000173459777832031,0.000165099029541016
0.000341,2.84710693359375e-05,4.6865234375e-05,7.26301574707031e-05,8.96484375e-05,0.000124931488037109,0.000138608703613281,0.000128167266845703,0.000159160919189453,0.000160105895996094
0.0003411,2.3079833984375e-05,6.6297607421875e-05,7.078857421875e-05,0.000108753662109375,0.000137952880859375,0.000144152374267578,0.000129247589111328,0.000162121124267578,0.000179559020996094
0.0003412,3.49058532714844e-05,5.41384887695313e-05,4.91119384765625e-05,0.000104313659667969,0.000141757049560547,0.000110512847900391,0.000125839233398437,0.000118487854003906,0.000144732971191406
0.0003413,2.25791931152344e-05,1.92155456542969e-05,7.22731018066406e-05,5.95756530761719e-05,9.3460693359375e-05,7.85205078125e-05,8.16697692871094e-05,8.73104858398438e-05,0.000105506896972656
0.0003414,4.59002685546875e-05,4.01193237304687e-05,5.45210266113281e-05,5.33885192871094e-05,5.57148742675781e-05,6.39891052246094e-05,4.53755187988281e-05,6.29913330078125e-05,9.08056640625e-05
0.0003415,2.57528686523438e-05,4.10153198242188e-05,2.54837036132812e-05,6.65931701660156e-05,5.59730529785156e-05,7.47099304199219e-05,2.72254943847656e-05,2.52235412597656e-05,6.09768676757812e-05
0.0003416,4.31320190429687e-06,2.26167297363281e-05,6.36036682128906e-05,2.34255981445313e-05,4.96012878417969e-05,9.38232421875e-06,2.34786987304688e-06,1.52272033691406e-05,1.74476623535156e-05
0.0003417,-4.17648315429688e-06,2.90925598144531e-05,2.92143249511719e-05,2.91891479492188e-05,2.62429809570312e-05,1.02565002441406e-05,-2.0072021484375e-05,-3.6865234375e-07,3.94622802734375e-06
0.0003418,4.01441955566406e-05,2.03775024414062e-05,3.1514892578125e-05,3.55484008789062e-05,2.42036437988281e-05,1.68988037109375e-05,4.9444580078125e-06,6.55471801757813e-06,1.01420593261719e-05
0.0003419,1.20480346679687e-05,3.59303283691406e-05,3.27241516113281e-05,4.15859985351563e-05,3.16996765136719e-05,-1.43701171875e-05,-1.76600646972656e-05,-8.98696899414062e-06,-3.85140991210937e-05
